equity,depression,health,class,weight_jin,family_status,class_10_after,inc_exp,floor_area,inc_ability,family_m,family_income,public_service_7,birth,social_neighbor,neighbor_familiarity,view,public_service_6,public_service_3,leisure_8,income,height_cm,public_service_4,house,relax,media_3,leisure_9,public_service_1,status_3_before,public_service_2,s_income,class_14,edu,media_4,f_work_14,public_service_9,status_peer,public_service_8,class_10_before,trust_2,public_service_5,trust_1,gender,s_edu,leisure_1,m_birth,leisure_6,social_friend,marital,socialize,trust_9,trust_5,m_work_14,trust_6,trust_13,nationality
4,3,3.0,4,110,3.0,4.0,10000.0,200.0,2.0,1.0,10000.0,70.0,70,2.0,4.0,3.0,80.0,66.0,5.0,10000.0,160,69.0,1.0,2.0,1.0,5.0,80.0,2.0,80.0,1000.0,3.0,3.0,3.0,16.0,80.0,2.0,70.0,3.0,5.0,66.0,5.0,1,1.0,2.0,1944.0,4.0,3.0,3,2.0,3.0,5.0,2.0,5.0,2.0,1.0
4,5,4.0,4,150,3.0,7.0,50000.0,150.0,3.0,3.0,74276.0,70.0,50,1.0,1.0,3.0,75.0,60.0,5.0,35405.0,170,80.0,1.0,4.0,1.0,5.0,70.0,2.0,60.0,31069.0,3.0,6.0,5.0,4.0,60.0,2.0,60.0,2.0,3.0,60.0,4.0,1,3.0,1.0,1935.0,3.0,1.0,3,4.0,3.0,5.0,2.0,4.0,3.0,1.0
3,5,5.0,2,150,3.0,5.0,150000.0,94.0,2.0,4.0,74276.0,80.0,60,7.0,5.0,3.0,80.0,80.0,3.0,10000.0,172,80.0,1.0,4.0,3.0,5.0,90.0,2.0,70.0,0.0,2.0,3.0,3.0,1.0,90.0,2.0,90.0,2.0,4.0,80.0,5.0,1,1.0,3.0,1944.0,5.0,3.0,3,4.0,3.0,5.0,15.0,4.0,1.0,1.0
4,4,5.0,5,130,3.0,7.0,150000.0,150.0,2.0,2.0,20000.0,60.0,60,1.0,5.0,4.0,60.0,60.0,1.0,20000.0,160,50.0,1.0,5.0,1.0,5.0,70.0,1.0,60.0,0.0,1.0,4.0,5.0,2.0,70.0,2.0,70.0,3.0,3.0,70.0,3.0,1,1.0,1.0,1934.0,4.0,1.0,3,2.0,3.0,4.0,2.0,3.0,1.0,1.0
4,4,3.0,1,120,3.0,1.0,50000.0,90.0,2.0,2.0,30000.0,70.0,50,1.0,4.0,3.0,70.0,70.0,5.0,30000.0,166,70.0,1.0,3.0,1.0,5.0,80.0,1.0,60.0,15000.0,1.0,1.0,4.0,2.0,80.0,2.0,80.0,1.0,3.0,70.0,5.0,1,1.0,1.0,1923.0,5.0,7.0,3,4.0,1.0,5.0,2.0,5.0,1.0,1.0
4,4,3.0,6,110,3.0,7.0,30000.0,90.0,2.0,2.0,20000.0,70.0,60,5.0,4.0,4.0,80.0,80.0,5.0,5000.0,175,80.0,1.0,4.0,1.0,2.0,100.0,1.0,100.0,0.0,4.0,4.0,4.0,6.0,70.0,3.0,60.0,5.0,4.0,70.0,5.0,1,4.0,1.0,1934.0,4.0,5.0,3,2.0,4.0,5.0,2.0,5.0,2.0,1.0
4,3,4.0,4,138,3.0,6.0,50000.0,60.0,2.0,3.0,30000.0,65.0,20,2.0,4.0,3.0,70.0,65.0,2.0,30000.0,172,60.0,2.0,4.0,2.0,3.0,60.0,1.0,70.0,31069.0,5.0,4.0,4.0,9.0,65.0,2.0,70.0,5.0,4.0,60.0,4.0,1,5.0,2.0,1965.0,3.0,1.0,1,3.0,2.0,5.0,9.0,4.0,1.0,1.0
3,4,2.0,2,120,2.0,2.0,24000.0,50.0,2.0,1.0,74276.0,80.0,70,2.0,4.0,3.0,80.0,80.0,5.0,0.0,166,80.0,1.0,3.0,1.0,5.0,80.0,2.0,80.0,31069.0,2.0,1.0,2.0,2.0,80.0,3.0,80.0,2.0,4.0,80.0,4.0,1,5.0,3.0,1944.0,4.0,2.0,1,3.0,4.0,4.0,2.0,4.0,3.0,1.0
4,3,2.0,6,106,3.0,8.0,268194.0,80.0,2.0,2.0,25400.0,40.0,70,1.0,2.0,4.0,70.0,60.0,4.0,1140.0,153,50.0,1.0,4.0,1.0,3.0,60.0,2.0,70.0,24000.0,2.0,3.0,5.0,2.0,70.0,2.0,50.0,6.0,5.0,50.0,5.0,2,7.0,1.0,1916.0,4.0,1.0,3,4.0,3.0,5.0,2.0,4.0,1.0,1.0
2,5,4.0,5,160,3.0,5.0,5000.0,85.0,2.0,4.0,20000.0,50.0,30,4.0,4.0,4.0,50.0,50.0,3.0,0.0,165,50.0,1.0,4.0,1.0,5.0,50.0,2.0,50.0,15000.0,5.0,3.0,4.0,2.0,50.0,2.0,50.0,5.0,4.0,50.0,4.0,2,4.0,1.0,1944.0,4.0,4.0,3,2.0,1.0,5.0,2.0,5.0,1.0,1.0
4,3,4.0,6,120,3.0,7.0,15000.0,117.0,3.0,7.0,200000.0,70.0,30,4.0,3.0,3.0,60.0,60.0,1.0,100000.0,155,50.0,1.0,4.0,1.0,2.0,100.0,2.0,80.0,150000.0,8.0,11.0,4.0,1.0,50.0,2.0,50.0,5.0,4.0,60.0,4.0,2,13.0,2.0,1954.0,4.0,5.0,3,2.0,3.0,4.0,1.0,3.0,2.0,1.0
3,5,3.0,6,106,1.0,5.0,268194.0,140.0,2.0,4.0,20000.0,90.0,30,5.0,5.0,2.0,80.0,60.0,3.0,20000.0,165,60.0,1.0,3.0,1.0,5.0,60.0,2.0,60.0,0.0,5.0,7.0,4.0,2.0,60.0,2.0,60.0,8.0,3.0,70.0,3.0,1,4.0,1.0,1952.0,4.0,5.0,3,2.0,2.0,3.0,2.0,3.0,1.0,6.0
2,3,3.0,1,110,2.0,1.8777036048064084,268194.0,38.0,4.0,3.0,90000.0,30.0,30,5.0,1.0,2.0,35.0,66.0,2.0,30000.0,167,69.0,1.0,4.0,3.0,3.0,73.0,2.0,70.0,31069.0,3.0,6.0,3.0,11.0,70.0,3.0,15.0,1.0,1.0,25.0,2.0,2,5.0,1.0,1953.0,4.0,5.0,1,3.0,1.0,2.0,4.0,2.0,1.0,1.0
5,2,3.0,10,120,3.0,6.0,4000.0,12.0,2.0,1.0,4000.0,90.0,80,1.0,5.0,3.0,40.0,40.0,5.0,4000.0,150,50.0,1.0,4.0,1.0,5.0,30.0,1.0,80.0,31069.0,1.0,1.0,1.0,2.0,20.0,3.0,30.0,8.0,4.0,30.0,5.0,1,5.0,5.0,1907.0,5.0,1.0,1,5.0,4.0,4.0,2.0,3.0,3.0,1.0
3,5,5.0,5,100,3.0,8.0,36000.0,150.0,2.0,4.0,74276.0,60.0,20,1.0,5.0,4.0,60.0,60.0,2.0,0.0,165,60.0,1.0,4.0,2.0,1.0,90.0,1.0,80.0,30000.0,3.0,4.0,2.0,2.0,60.0,2.0,60.0,3.0,5.0,60.0,5.0,2,12.0,2.0,1960.0,3.0,2.0,3,4.0,3.0,5.0,2.0,5.0,3.0,1.0
4,3,3.0,7,106,3.0,8.0,70000.0,94.0,2.0,3.0,90000.0,80.0,30,7.0,3.0,4.0,80.0,70.0,2.0,50000.0,160,80.0,1.0,3.0,4.0,3.0,90.0,1.0,85.0,40000.0,4.0,7.0,5.0,2.0,85.0,2.0,75.0,6.0,3.0,75.0,4.0,2,7.0,1.0,1951.0,3.0,6.0,3,2.0,3.0,5.0,2.0,5.0,1.0,1.0
2,4,4.0,5,90,3.0,6.0,40000.0,67.0,2.0,2.0,40000.0,75.0,80,3.0,1.0,3.0,70.0,70.0,5.0,6000.0,155,80.0,1.0,4.0,2.0,4.0,70.0,1.0,75.0,36000.0,5.0,1.0,2.0,2.0,75.0,2.0,70.0,4.0,2.0,85.0,2.0,2,3.0,4.0,1944.0,5.0,6.0,3,2.0,3.0,2.0,2.0,4.0,4.0,1.0
4,5,5.0,4,135,3.0,6.0,100000.0,80.0,2.0,2.0,50000.0,50.0,20,6.0,2.0,3.0,60.0,70.0,1.0,5000.0,178,50.0,1.0,4.0,1.0,1.0,60.0,2.0,50.0,31069.0,3.0,13.0,3.0,1.0,60.0,2.0,60.0,3.0,2.0,50.0,3.0,1,5.0,4.0,1967.0,4.0,1.0,1,4.0,3.0,4.0,15.0,4.0,3.0,1.0
2,5,4.0,2,110,2.0,3.0,999998.0,200.0,3.0,5.0,24000.0,80.0,30,1.0,4.0,4.0,80.0,80.0,5.0,2000.0,160,80.0,1.0,4.0,1.0,5.0,80.0,1.0,80.0,31069.0,1.0,3.0,4.0,2.0,80.0,3.0,80.0,1.0,4.0,80.0,4.0,1,3.0,2.0,1954.0,4.0,5.0,3,4.0,3.0,3.0,2.0,2.0,3.0,1.0
1,5,4.0,2,160,3.0,2.0,50000.0,90.0,2.0,3.0,50000.0,50.0,30,6.0,3.0,4.0,50.0,50.0,5.0,30000.0,170,50.0,1.0,5.0,1.0,4.0,0.0,2.0,50.0,20000.0,2.0,4.0,5.0,2.0,50.0,2.0,50.0,2.0,4.0,50.0,5.0,1,4.0,1.0,1957.0,4.0,6.0,3,2.0,2.0,4.0,2.0,2.0,1.0,1.0
4,3,4.0,2,80,2.0,2.0,268194.0,150.0,2.0,1.0,30000.0,95.0,80,2.0,5.0,3.0,95.0,90.0,5.0,35405.0,150,90.0,1.0,2.0,1.0,5.0,95.0,1.0,95.0,31069.0,4.0,1.0,1.0,2.0,90.0,3.0,90.0,3.0,5.0,90.0,5.0,2,5.0,5.0,1944.0,2.0,2.0,7,2.0,3.0,5.0,2.0,4.0,2.0,1.0
3,4,5.0,7,120,3.0,8.0,100000.0,12.0,3.0,1.0,40000.0,90.0,20,3.0,4.0,3.0,50.0,60.0,4.0,40000.0,173,80.0,2.0,3.0,3.0,5.0,80.0,3.0,60.0,0.0,4.0,7.0,1.0,4.0,50.0,2.0,90.0,4.0,1.0,50.0,3.0,1,6.0,4.0,1965.0,5.0,5.0,3,4.0,5.0,4.0,9.0,4.0,1.0,1.0
3,4,5.0,4,120,3.0,5.0,60000.0,200.0,2.0,3.0,30000.0,75.0,40,2.0,4.0,5.0,80.0,80.0,5.0,30000.0,168,80.0,2.0,2.0,1.0,5.0,80.0,1.0,70.0,0.0,2.0,4.0,5.0,2.0,80.0,2.0,80.0,5.0,4.0,80.0,4.0,1,3.0,1.0,1940.0,3.0,2.0,3,4.0,2.0,4.0,2.0,3.0,1.0,1.0
2,4,3.0,6,90,4.0,6.0,268194.0,240.0,2.0,6.0,60000.0,69.0,50,2.0,5.0,4.0,69.0,85.0,5.0,0.0,160,80.0,1.0,3.0,1.0,5.0,73.0,1.0,85.0,20000.0,6.0,6.0,4.0,9.0,70.0,2.0,69.0,6.0,4.0,66.0,4.0,2,4.0,1.0,1929.0,3.0,2.0,3,3.0,4.0,3.0,12.0,3.0,2.0,1.0
2,3,3.0,4,100,3.0,4.0,50000.0,100.0,2.0,4.0,20000.0,90.0,70,3.0,4.0,4.0,90.0,90.0,5.0,0.0,160,90.0,1.0,3.0,1.0,5.0,80.0,2.0,90.0,0.0,1.0,1.0,2.0,2.0,90.0,2.0,90.0,3.0,3.0,90.0,4.0,1,1.0,2.0,1944.0,5.0,4.0,3,1.0,3.0,5.0,2.0,4.0,2.0,1.0
3,4,4.0,5,130,3.0,8.0,40000.0,120.0,3.0,3.0,12000.0,80.0,40,6.0,2.0,3.0,50.0,66.0,1.0,12000.0,160,70.0,1.0,2.0,2.0,5.0,70.0,2.0,70.0,31069.0,8.0,4.0,2.0,1.0,60.0,2.0,70.0,7.0,4.0,60.0,4.0,2,5.0,3.0,1946.0,3.0,3.0,6,2.0,3.0,4.0,2.0,4.0,1.0,1.0
1,1,5.0,2,120,1.0,2.0,100000.0,180.0,4.0,4.0,20000.0,90.0,20,3.0,5.0,3.0,60.0,66.0,1.0,40000.0,175,80.0,1.0,2.0,1.0,2.0,50.0,3.0,60.0,31069.0,1.0,4.0,2.0,2.0,70.0,3.0,90.0,2.0,4.0,40.0,5.0,1,5.0,2.0,1968.0,4.0,4.0,1,2.0,3.0,5.0,2.0,5.0,3.0,6.0
3,5,4.0,5,140,2.0,5.0,50000.0,96.0,2.0,3.0,50000.0,0.0,40,5.0,3.0,3.0,0.0,0.0,4.0,30000.0,176,40.0,1.0,2.0,1.0,5.0,60.0,2.0,40.0,20000.0,2.0,6.0,5.0,2.0,20.0,3.0,0.0,4.0,3.0,30.0,3.0,1,6.0,1.0,1945.0,4.0,6.0,3,2.0,3.0,2.0,2.0,2.0,1.0,1.0
3,3,4.0,5,120,2.0,6.0,10000.0,80.0,2.0,2.0,20000.0,70.0,40,1.0,4.0,4.0,80.0,80.0,5.0,1000.0,160,80.0,1.0,4.0,1.0,5.0,80.0,2.0,60.0,80000.0,2.0,3.0,3.0,2.0,80.0,2.0,80.0,3.0,5.0,80.0,5.0,2,3.0,2.0,1944.0,5.0,2.0,3,4.0,4.0,5.0,2.0,4.0,2.0,1.0
4,4,4.0,4,100,3.0,4.0,268194.0,270.0,2.0,3.0,70000.0,70.0,40,1.0,4.0,4.0,80.0,70.0,4.0,30000.0,155,80.0,1.0,4.0,1.0,5.0,80.0,2.0,70.0,50000.0,2.0,3.0,5.0,2.0,80.0,2.0,80.0,3.0,4.0,70.0,4.0,2,4.0,1.0,1944.0,4.0,5.0,3,4.0,3.0,3.0,2.0,4.0,1.0,1.0
4,1,1.0,4,130,2.0,5.0,30000.0,100.0,2.0,2.0,20000.0,80.0,40,3.0,5.0,4.0,80.0,80.0,2.0,20000.0,165,80.0,1.0,4.0,1.0,5.0,80.0,1.0,80.0,0.0,1.0,3.0,3.0,2.0,70.0,2.0,60.0,2.0,4.0,80.0,4.0,1,1.0,2.0,1947.0,4.0,6.0,3,4.0,4.0,4.0,2.0,4.0,4.0,1.0
2,4,2.0,4,120,2.0,4.0,268194.0,135.0,2.0,2.0,60000.0,80.0,70,1.0,3.0,4.0,90.0,90.0,3.0,30000.0,160,90.0,1.0,4.0,1.0,4.0,90.0,1.0,90.0,30000.0,1.0,7.0,5.0,12.0,80.0,3.0,90.0,3.0,2.0,90.0,2.0,2,6.0,1.0,1921.0,1.0,1.0,3,4.0,2.0,4.0,12.0,3.0,1.0,1.0
4,5,5.0,8,130,3.0,8.0,30000.0,79.8,2.0,3.0,48000.0,90.0,30,7.0,3.0,3.0,70.0,80.0,1.0,24960.0,175,80.0,1.0,4.0,5.0,1.0,100.0,2.0,80.0,23040.0,10.0,4.0,4.0,1.0,90.0,2.0,100.0,8.0,4.0,60.0,4.0,1,6.0,1.0,1952.0,3.0,3.0,3,3.0,2.0,4.0,1.0,4.0,1.0,1.0
3,4,5.0,6,115,3.0,8.0,268194.0,200.0,2.0,2.0,30000.0,85.0,50,3.0,5.0,4.0,70.0,70.0,5.0,0.0,165,70.0,1.0,3.0,2.0,5.0,90.0,2.0,85.0,30000.0,2.0,3.0,4.0,2.0,80.0,2.0,70.0,2.0,5.0,65.0,5.0,2,3.0,2.0,1944.0,4.0,3.0,3,4.0,4.0,5.0,2.0,5.0,2.0,1.0
4,4,5.0,5,110,3.0,6.0,200000.0,180.0,3.0,5.0,100000.0,90.0,20,3.0,4.0,5.0,80.0,95.0,3.0,0.0,165,90.0,1.0,3.0,1.0,4.0,90.0,2.0,90.0,100000.0,4.0,4.0,5.0,2.0,80.0,3.0,70.0,4.0,3.0,80.0,4.0,2,4.0,1.0,1971.0,3.0,3.0,3,3.0,3.0,4.0,15.0,3.0,2.0,1.0
3,4,4.0,6,140,3.0,6.0,20000.0,120.0,2.0,5.0,60000.0,80.0,70,1.0,5.0,4.0,90.0,100.0,5.0,23000.0,173,90.0,1.0,3.0,4.0,2.0,80.0,1.0,60.0,15000.0,2.0,4.0,4.0,8.0,80.0,2.0,80.0,6.0,4.0,80.0,4.0,1,3.0,1.0,1904.0,4.0,6.0,3,4.0,2.0,5.0,2.0,4.0,2.0,1.0
4,5,4.0,5,130,3.0,6.0,60000.0,180.0,3.0,1.0,40000.0,87.0,50,3.0,5.0,4.0,80.0,95.0,3.0,20000.0,165,80.0,2.0,2.0,1.0,5.0,100.0,1.0,80.0,20000.0,2.0,6.0,5.0,2.0,100.0,3.0,98.0,2.0,4.0,98.0,4.0,1,4.0,1.0,1944.0,4.0,5.0,3,3.0,4.0,4.0,2.0,4.0,1.0,8.0
4,5,5.0,4,150,3.0,7.0,268194.0,160.0,2.0,3.0,80000.0,80.0,10,5.0,4.0,3.0,80.0,80.0,2.0,0.0,176,70.0,1.0,4.0,3.0,4.0,80.0,2.0,80.0,31069.0,3.0,6.0,4.0,3.0,80.0,2.0,80.0,3.0,3.0,80.0,4.0,1,5.0,2.0,1965.0,3.0,3.0,1,3.0,3.0,5.0,15.0,4.0,3.0,1.0
4,5,5.0,1,127,3.0,1.0,200000.0,119.0,2.0,4.0,100000.0,60.0,10,7.0,2.0,3.0,60.0,60.0,5.0,0.0,175,60.0,1.0,3.0,3.0,3.0,60.0,2.0,60.0,31069.0,5.0,12.0,2.0,10.0,60.0,3.0,60.0,1.0,3.0,60.0,4.0,1,5.0,2.0,1966.0,4.0,5.0,1,3.0,3.0,5.0,15.0,4.0,2.0,1.0
1,5,5.0,1,140,1.0,1.0,30000.0,37.0,2.0,2.0,60000.0,0.0,70,7.0,2.0,2.0,0.0,0.0,5.0,30000.0,171,0.0,1.0,2.0,5.0,1.0,0.0,2.0,0.0,30000.0,8.0,4.0,2.0,16.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1,4.0,4.0,1919.0,1.0,7.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2,2.0,6,105,2.0,7.0,20000.0,160.0,3.0,2.0,30000.0,80.0,50,3.0,4.0,4.0,70.0,60.0,1.0,30000.0,165,80.0,1.0,3.0,1.0,5.0,80.0,1.0,70.0,0.0,4.0,3.0,4.0,2.0,60.0,3.0,70.0,5.0,2.0,50.0,3.0,1,3.0,1.0,1944.0,4.0,4.0,3,1.0,3.0,3.0,2.0,4.0,1.0,1.0
3,3,2.0,3,110,2.0,5.0,268194.0,150.0,3.0,3.0,15000.0,70.0,50,2.0,4.0,4.0,70.0,60.0,5.0,0.0,158,70.0,1.0,3.0,2.0,2.0,80.0,1.0,70.0,15000.0,2.0,6.0,3.0,2.0,90.0,3.0,80.0,2.0,3.0,60.0,4.0,2,4.0,1.0,1912.0,4.0,6.0,3,2.0,3.0,4.0,2.0,3.0,2.0,8.0
1,4,2.0,4,120,3.0,5.0,50000.0,60.0,3.0,1.0,80000.0,60.0,40,2.0,5.0,4.0,60.0,0.0,5.0,6000.0,169,20.0,1.0,3.0,1.0,2.0,70.0,3.0,61.0,70000.0,1.0,1.0,5.0,2.0,60.0,3.0,69.0,3.0,3.0,60.0,5.0,2,3.0,1.0,1944.0,4.0,7.0,3,2.0,5.0,5.0,5.0,4.0,3.0,1.0
3,4,3.0,7,160,4.0,7.0,268194.0,60.0,2.0,2.0,74276.0,80.0,50,4.0,3.0,3.0,70.0,80.0,2.0,35405.0,174,70.0,1.0,2.0,2.0,1.0,70.0,2.0,70.0,31069.0,5.0,11.0,4.0,1.0,80.0,2.0,70.0,6.0,4.0,80.0,4.0,1,6.0,1.0,1937.0,4.0,3.0,3,2.0,4.0,5.0,2.0,4.0,5.0,1.0
4,4,4.0,4,100,2.0,5.0,30000.0,60.0,2.0,2.0,10000.0,50.0,60,6.0,2.0,5.0,50.0,60.0,5.0,5000.0,152,60.0,1.0,4.0,1.0,5.0,60.0,1.0,60.0,5000.0,2.0,1.0,4.0,2.0,30.0,3.0,60.0,2.0,5.0,50.0,5.0,2,3.0,1.0,1944.0,5.0,6.0,3,2.0,5.0,4.0,2.0,4.0,3.0,1.0
3,5,4.0,5,120,3.0,8.0,100000.0,100.0,2.0,4.0,50000.0,80.0,20,1.0,3.0,4.0,80.0,60.0,5.0,30000.0,170,70.0,1.0,3.0,2.0,3.0,70.0,1.0,80.0,20000.0,3.0,4.0,4.0,2.0,60.0,2.0,60.0,3.0,4.0,70.0,3.0,1,4.0,1.0,1969.0,4.0,1.0,3,4.0,3.0,5.0,2.0,4.0,1.0,1.0
1,3,2.0,1,98,2.0,1.8777036048064084,18000.0,240.0,3.0,2.0,0.0,60.0,50,1.0,5.0,4.0,60.0,60.0,5.0,35405.0,153,60.0,1.0,4.0,1.0,5.0,30.0,3.0,70.0,31069.0,1.0,4.0,5.0,2.0,60.0,3.0,50.0,1.0,3.0,70.0,4.0,2,5.0,1.0,1944.0,4.0,5.0,7,2.0,3.0,2.0,2.0,3.0,1.0,6.0
3,4,2.0,6,100,3.0,6.0,50000.0,56.0,2.0,2.0,66000.0,80.0,80,6.0,3.0,3.0,80.0,80.0,5.0,36000.0,168,80.0,1.0,2.0,3.0,5.0,80.0,2.0,80.0,33000.0,4.0,6.0,4.0,2.0,80.0,2.0,80.0,4.0,3.0,80.0,3.0,1,4.0,5.0,1911.0,5.0,6.0,3,2.0,1.0,3.0,2.0,3.0,1.0,1.0
2,3,2.0,1,109,2.0,1.0,20000.0,35.0,3.0,2.0,24000.0,60.0,50,2.0,4.0,3.0,60.0,60.0,5.0,10000.0,165,60.0,1.0,4.0,1.0,5.0,60.0,2.0,60.0,12000.0,1.0,3.0,3.0,2.0,60.0,3.0,60.0,1.0,5.0,60.0,5.0,2,3.0,2.0,1939.0,4.0,2.0,3,3.0,5.0,5.0,15.0,2.0,1.0,1.0
5,5,4.0,7,180,4.0,10.0,30000.0,90.0,2.0,2.0,30000.0,80.0,50,1.0,5.0,3.0,80.0,80.0,4.0,20000.0,173,80.0,1.0,4.0,1.0,1.0,70.0,1.0,60.0,10000.0,2.0,4.0,5.0,2.0,80.0,2.0,70.0,5.0,4.0,80.0,5.0,1,3.0,1.0,1932.0,3.0,3.0,3,3.0,4.0,4.0,2.0,4.0,4.0,1.0
2,4,4.0,5,110,4.0,6.0,10000.0,400.0,3.0,5.0,90000.0,50.0,40,1.0,5.0,4.0,60.0,60.0,1.0,5000.0,160,65.0,2.0,5.0,2.0,1.0,80.0,1.0,70.0,85000.0,3.0,4.0,5.0,1.0,60.0,1.0,50.0,3.0,3.0,70.0,4.0,2,10.0,1.0,1946.0,4.0,1.0,3,5.0,4.0,5.0,2.0,5.0,2.0,1.0
2,4,4.0,4,94,3.0,4.877703604806409,12000.0,360.0,3.0,3.0,2000.0,60.0,40,3.0,4.0,4.0,60.0,10.0,3.0,2000.0,145,80.0,1.0,3.0,1.0,5.0,60.0,2.0,70.0,0.0,4.0,3.0,5.0,2.0,80.0,1.0,30.0,2.0,4.0,20.0,4.0,2,4.0,1.0,1944.0,2.0,1.0,3,3.0,2.0,4.0,2.0,3.0,1.0,1.0
2,3,3.0,5,120,3.0,9.0,50000.0,60.0,2.0,2.0,70000.0,80.0,30,5.0,1.0,2.0,80.0,80.0,5.0,0.0,160,80.0,1.0,3.0,2.0,1.0,80.0,2.0,80.0,70000.0,3.0,4.0,2.0,1.0,80.0,3.0,80.0,7.0,2.0,80.0,4.0,2,4.0,3.0,1937.0,2.0,5.0,3,2.0,1.0,1.0,15.0,1.0,1.0,1.0
2,3,4.0,5,140,3.0,7.0,268194.0,260.0,2.0,6.0,74276.0,70.0,50,5.0,4.0,4.0,70.0,60.0,1.0,1200.0,170,70.0,1.0,4.0,1.0,1.0,70.0,2.0,70.0,1200.0,5.0,4.0,4.0,3.0,50.0,2.0,70.0,5.0,5.0,70.0,5.0,1,3.0,1.0,1934.0,4.0,3.0,3,4.0,5.0,5.0,2.0,5.0,3.0,6.0
4,4,4.0,5,96,3.0,5.0,268194.0,152.0,2.0,7.0,50000.0,85.0,60,6.0,2.0,3.0,75.0,70.0,5.0,24960.0,160,80.0,1.0,4.0,2.0,5.0,85.0,2.0,70.0,0.0,1.0,3.0,5.0,1.0,85.0,2.0,85.0,3.0,2.0,65.0,2.0,1,4.0,1.0,1944.0,4.0,6.0,3,2.0,2.0,3.0,1.0,3.0,1.0,1.0
4,5,5.0,4,130,3.0,6.0,48000.0,120.0,3.0,7.0,25000.0,69.0,30,3.0,4.0,5.0,80.0,66.0,4.0,25000.0,178,69.0,1.0,4.0,1.0,5.0,60.0,2.0,60.0,31069.0,2.0,4.0,2.0,2.0,70.0,3.0,60.0,4.0,4.0,75.0,1.0,1,4.0,3.0,1954.0,3.0,2.0,3,2.0,2.0,3.0,2.0,2.0,1.0,1.0
3,3,3.0,2,130,3.0,2.0,60000.0,130.0,2.0,1.0,40000.0,70.0,70,2.0,4.0,3.0,70.0,60.0,5.0,1200.0,160,70.0,2.0,3.0,1.0,3.0,80.0,2.0,70.0,0.0,2.0,3.0,4.0,2.0,70.0,3.0,70.0,2.0,4.0,70.0,4.0,1,4.0,1.0,1944.0,4.0,2.0,3,3.0,3.0,4.0,2.0,3.0,3.0,1.0
1,5,3.0,3,130,1.0,5.0,60000.0,46.0,3.0,4.0,30000.0,100.0,40,2.0,4.0,4.0,50.0,60.0,4.0,31000.0,175,60.0,1.0,4.0,3.0,1.0,100.0,2.0,100.0,0.0,6.0,6.0,4.0,2.0,50.0,3.0,100.0,2.0,4.0,50.0,4.0,1,6.0,1.0,1942.0,4.0,7.0,4,4.0,4.0,4.0,2.0,4.0,1.0,4.0
4,3,4.0,3,122,2.0,3.0,268194.0,54.0,2.0,1.0,10000.0,69.0,50,3.0,5.0,5.0,69.0,66.0,5.0,10000.0,156,69.0,1.0,4.0,1.0,5.0,80.0,2.0,70.0,31069.0,1.0,4.0,4.0,2.0,90.0,2.0,69.0,3.0,4.0,66.0,4.0,2,5.0,1.0,1944.0,5.0,4.0,7,1.0,4.0,5.0,2.0,5.0,1.0,1.0
4,3,5.0,1,140,2.0,1.0,30000.0,130.0,4.0,1.0,5000.0,40.0,40,3.0,5.0,4.0,40.0,60.0,5.0,5000.0,178,60.0,2.0,4.0,1.0,5.0,0.0,3.0,60.0,0.0,2.0,3.0,5.0,2.0,60.0,3.0,40.0,2.0,3.0,40.0,3.0,1,3.0,1.0,1937.0,4.0,3.0,3,2.0,3.0,3.0,2.0,3.0,1.0,1.0
2,4,5.0,5,140,3.0,5.0,100000.0,78.0,2.0,3.0,50000.0,10.0,40,5.0,5.0,3.0,10.0,10.0,1.0,0.0,163,10.0,1.0,4.0,2.0,4.0,20.0,2.0,10.0,50000.0,5.0,3.0,4.0,2.0,30.0,2.0,20.0,3.0,4.0,10.0,5.0,2,4.0,3.0,1938.0,4.0,5.0,3,3.0,3.0,4.0,2.0,4.0,2.0,1.0
3,4,4.0,5,140,2.0,5.0,268194.0,120.0,2.0,3.0,48000.0,70.0,60,4.0,4.0,3.0,70.0,50.0,3.0,25000.0,175,60.0,1.0,4.0,1.0,1.0,60.0,2.0,70.0,21600.0,1.0,3.0,5.0,16.0,60.0,2.0,50.0,3.0,4.0,70.0,4.0,1,4.0,1.0,1918.0,3.0,3.0,3,2.0,3.0,5.0,2.0,3.0,2.0,1.0
4,5,4.0,3,130,2.0,3.0,60000.0,110.0,2.0,3.0,70000.0,95.0,60,7.0,4.0,4.0,90.0,90.0,2.0,40000.0,167,80.0,1.0,5.0,2.0,1.0,90.0,2.0,85.0,0.0,3.0,9.0,5.0,2.0,90.0,3.0,96.0,3.0,4.0,86.0,5.0,1,1.0,1.0,1903.0,4.0,5.0,3,3.0,5.0,5.0,2.0,5.0,4.0,1.0
4,4,4.0,4,79,3.0,6.0,150000.0,89.0,3.0,3.0,140000.0,83.0,30,3.0,4.0,4.0,81.0,85.0,3.0,100000.0,173,86.0,1.0,2.0,1.0,3.0,80.0,1.0,84.0,40000.0,3.0,4.0,5.0,2.0,82.0,2.0,81.0,3.0,4.0,82.0,4.0,1,3.0,1.0,1958.0,3.0,2.0,3,3.0,4.0,3.0,2.0,4.0,2.0,1.0
